20141102 170440143,0.987600,0.988350,0
20141102 170443893,0.987560,0.988300,0
20141102 170444657,0.987600,0.988350,0
20141102 170445143,0.987600,0.988240,0
20141102 170445393,0.987600,0.988200,0
20141102 170448143,0.987550,0.988250,0
20141102 170448393,0.987650,0.988250,0
20141102 170500907,0.987650,0.988240,0
20141102 170501143,0.987700,0.988250,0
20141102 170501407,0.987650,0.988380,0
20141102 170501643,0.987650,0.988390,0
20141102 170503393,0.987650,0.988380,0
20141102 170503643,0.987650,0.988390,0
20141102 170504143,0.987650,0.988320,0
20141102 170510643,0.987650,0.988330,0
20141102 170510893,0.987650,0.988200,0
20141102 170511893,0.987700,0.988200,0
20141102 170512893,0.987650,0.988200,0
20141102 170514643,0.987650,0.988170,0
20141102 170516643,0.987650,0.988180,0
20141102 170517893,0.987650,0.988340,0
20141102 170518143,0.987600,0.988340,0
20141102 170520143,0.987600,0.988180,0
20141102 170521893,0.987600,0.988340,0
20141102 170522143,0.987600,0.988350,0
20141102 170526143,0.987600,0.988200,0
20141102 170531393,0.987600,0.988350,0
20141102 170535393,0.987600,0.988290,0
20141102 170538643,0.987550,0.988090,0
20141102 170538893,0.987550,0.988210,0
20141102 170539143,0.987550,0.988150,0
20141102 170557143,0.987550,0.988160,0
20141102 170608643,0.987550,0.988140,0
20141102 170610643,0.987550,0.987980,0
20141102 170611143,0.987550,0.987990,0
20141102 170622643,0.987600,0.987990,0
20141102 170627893,0.987550,0.987940,0
20141102 170632143,0.987550,0.987950,0
20141102 170632893,0.987350,0.987730,0
20141102 170633143,0.987300,0.987760,0
20141102 170633393,0.987350,0.987750,0
20141102 170633643,0.987350,0.987800,0
20141102 170633893,0.987350,0.987750,0
20141102 170634143,0.987300,0.987800,0
20141102 170634393,0.987350,0.987800,0
20141102 170644643,0.987400,0.987800,0
20141102 170648393,0.987350,0.987800,0
20141102 170650393,0.987360,0.987850,0
20141102 170650643,0.987400,0.987850,0
20141102 170651643,0.987350,0.987820,0
20141102 170653393,0.987350,0.987830,0
20141102 170747140,0.987250,0.987590,0
20141102 170747390,0.987250,0.987560,0
20141102 170833140,0.987250,0.987540,0
20141102 170835640,0.987290,0.987560,0
20141102 170846890,0.987390,0.987630,0
20141102 170847140,0.987360,0.987590,0
20141102 170903390,0.987370,0.987610,0
20141102 170931890,0.987400,0.987640,0
20141102 171000640,0.987380,0.987590,0
20141102 171004890,0.987390,0.987610,0
20141102 171006640,0.987400,0.987630,0
20141102 171007390,0.987400,0.987650,0
20141102 171010640,0.987400,0.987670,0
20141102 171024390,0.987400,0.987630,0
20141102 171024640,0.987380,0.987600,0
20141102 171025640,0.987460,0.987680,0
20141102 171025890,0.987480,0.987690,0
20141102 171029890,0.987500,0.987710,0
20141102 171036140,0.987460,0.987670,0
20141102 171036390,0.987490,0.987700,0
20141102 171036890,0.987460,0.987670,0
20141102 171037140,0.987430,0.987650,0
20141102 171037890,0.987330,0.987600,0
20141102 171038140,0.987410,0.987630,0
20141102 171040640,0.987470,0.987690,0
20141102 171041640,0.987430,0.987650,0
20141102 171043640,0.987470,0.987700,0
20141102 171052140,0.987500,0.987720,0
20141102 171057890,0.987470,0.987690,0
20141102 171104140,0.987450,0.987670,0
20141102 171104390,0.987510,0.987700,0
20141102 171104640,0.987480,0.987700,0
20141102 171105890,0.987520,0.987740,0
20141102 171108390,0.987530,0.987760,0
20141102 171110140,0.987590,0.987810,0
20141102 171113140,0.987590,0.987830,0
20141102 171113640,0.987650,0.987890,0
20141102 171117640,0.987790,0.988010,0
20141102 171122390,0.987650,0.987860,0
20141102 171122640,0.987760,0.987970,0
20141102 171134390,0.987700,0.987970,0
20141102 171134640,0.987740,0.987950,0
20141102 171136390,0.987710,0.987970,0
20141102 171138140,0.987700,0.987940,0
20141102 171138390,0.987740,0.987960,0
20141102 171138640,0.987760,0.987970,0
20141102 171138890,0.987700,0.987940,0
20141102 171139140,0.987650,0.987880,0
20141102 171141640,0.987660,0.987900,0
20141102 171143890,0.987500,0.987710,0
20141102 171144140,0.987490,0.987690,0
20141102 171147890,0.987380,0.987590,0
20141102 171148140,0.987400,0.987630,0
20141102 171148390,0.987480,0.987680,0
20141102 171209890,0.987380,0.987620,0
20141102 171210140,0.987350,0.987590,0
20141102 171217890,0.987430,0.987680,0
20141102 171218890,0.987450,0.987700,0
20141102 171226640,0.987470,0.987710,0
20141102 171229890,0.987430,0.987670,0
20141102 171230140,0.987470,0.987720,0
20141102 171248640,0.987430,0.987680,0
20141102 171253640,0.987450,0.987700,0
20141102 171254390,0.987470,0.987720,0
20141102 171309140,0.987540,0.987810,0
20141102 171309390,0.987480,0.987730,0
20141102 171331140,0.987450,0.987690,0
20141102 171335390,0.987510,0.987750,0
20141102 171343890,0.987540,0.987790,0
20141102 171349140,0.987570,0.987800,0
20141102 171356890,0.987550,0.987780,0
20141102 171357140,0.987570,0.987800,0
20141102 171359390,0.987530,0.987760,0
20141102 171400640,0.987540,0.987770,0
20141102 171500890,0.987520,0.987750,0
20141102 171501153,0.987520,0.987720,0
20141102 171501890,0.987500,0.987720,0
20141102 171507890,0.987520,0.987720,0
20141102 171531140,0.987560,0.987790,0
20141102 171536637,0.987560,0.987800,0
20141102 171538887,0.987510,0.987760,0
20141102 171542137,0.987490,0.987740,0
20141102 171543137,0.987520,0.987760,0
20141102 171552387,0.987530,0.987830,0
20141102 171552637,0.987530,0.987850,0
20141102 171611387,0.987530,0.987880,0
20141102 171627137,0.987470,0.987850,0
20141102 171630387,0.987430,0.987810,0
20141102 171646387,0.987370,0.987760,0
20141102 171647637,0.987570,0.987810,0
20141102 171647887,0.987570,0.987890,0
20141102 171648887,0.987570,0.987910,0
20141102 171653137,0.987580,0.987850,0
20141102 171653387,0.987590,0.987880,0
20141102 171653887,0.987590,0.987910,0
20141102 171658887,0.987590,0.987880,0
20141102 171659137,0.987590,0.987860,0
20141102 171712137,0.987590,0.987830,0
20141102 171713637,0.987510,0.987810,0
20141102 171713887,0.987320,0.987590,0
20141102 171714137,0.987400,0.987670,0
20141102 171714387,0.987400,0.987750,0
20141102 171717137,0.987330,0.987560,0
20141102 171717387,0.987280,0.987550,0
20141102 171717637,0.987360,0.987750,0
20141102 171718137,0.987510,0.987800,0
20141102 171719387,0.987360,0.987790,0
20141102 171728387,0.987480,0.987780,0
20141102 171729637,0.987560,0.987870,0
20141102 171735387,0.987610,0.987900,0
20141102 171742387,0.987660,0.987900,0
20141102 171748387,0.987730,0.988030,0
20141102 171752137,0.987690,0.987990,0
20141102 171754387,0.987750,0.988050,0
20141102 171756387,0.987650,0.987910,0
20141102 171759137,0.987760,0.987920,0
20141102 171800387,0.987700,0.987910,0
20141102 171805637,0.987690,0.987910,0
20141102 171806637,0.987640,0.987900,0
20141102 171806887,0.987380,0.987680,0
20141102 171807137,0.987380,0.987590,0
20141102 171807387,0.987360,0.987590,0
20141102 171807887,0.987360,0.987410,0
20141102 171822373,0.987340,0.987410,0
20141102 171856887,0.987470,0.987640,0
20141102 171857137,0.987560,0.987810,0
20141102 171857387,0.987510,0.987820,0
20141102 171857637,0.987120,0.987280,0
20141102 171857887,0.987340,0.987540,0
20141102 171858137,0.987370,0.987540,0
20141102 171903623,0.987360,0.987600,0
20141102 171903887,0.987360,0.987610,0
20141102 171904637,0.987370,0.987630,0
20141102 171904887,0.987420,0.987660,0
20141102 171905137,0.987370,0.987630,0
20141102 171905387,0.987420,0.987670,0
20141102 171907387,0.987440,0.987750,0
20141102 171908387,0.987390,0.987750,0
20141102 171909887,0.987410,0.987670,0
20141102 171912887,0.987410,0.987690,0
20141102 171917887,0.987410,0.987710,0
20141102 172002887,0.987460,0.987730,0
20141102 172005887,0.987560,0.987790,0
20141102 172006387,0.987420,0.987700,0
20141102 172006637,0.987520,0.987750,0
20141102 172006887,0.987420,0.987690,0
20141102 172007137,0.987520,0.987730,0
20141102 172007387,0.987520,0.987750,0
20141102 172024137,0.987500,0.987720,0
20141102 172101387,0.987480,0.987700,0
20141102 172114887,0.987460,0.987690,0
20141102 172144887,0.987470,0.987700,0
20141102 172221887,0.987520,0.987770,0
20141102 172225137,0.987490,0.987710,0
20141102 172225387,0.987480,0.987710,0
20141102 172334150,0.987500,0.987730,0
20141102 172338900,0.987540,0.987770,0
20141102 172343400,0.987510,0.987740,0
20141102 172343650,0.987540,0.987770,0
20141102 172345150,0.987490,0.987720,0
20141102 172345400,0.987540,0.987770,0
20141102 172347900,0.987490,0.987730,0
20141102 172349650,0.987450,0.987690,0
20141102 172352650,0.987480,0.987720,0
20141102 172414650,0.987500,0.987740,0
20141102 172502150,0.987520,0.987760,0
20141102 172516400,0.987500,0.987740,0
20141102 172519150,0.987520,0.987760,0
20141102 172527900,0.987530,0.987760,0
20141102 172528150,0.987540,0.987780,0
20141102 172530150,0.987510,0.987750,0
20141102 172652900,0.987550,0.987770,0
20141102 172717900,0.987580,0.987740,0
20141102 172746150,0.987540,0.987700,0
20141102 172749150,0.987570,0.987730,0
20141102 172749883,0.987580,0.987750,0
20141102 172832650,0.987550,0.987720,0
20141102 172841633,0.987570,0.987740,0
20141102 172945650,0.987530,0.987710,0
20141102 172946400,0.987510,0.987690,0
20141102 172947150,0.987480,0.987650,0
20141102 172947900,0.987500,0.987690,0
20141102 172955400,0.987470,0.987660,0
20141102 172956900,0.987500,0.987660,0
20141102 173000150,0.987510,0.987680,0
20141102 173001883,0.987530,0.987700,0
20141102 173002150,0.987550,0.987720,0
20141102 173012163,0.987560,0.987720,0
20141102 173013897,0.987570,0.987740,0
20141102 173014147,0.987620,0.987800,0
20141102 173014397,0.987650,0.987820,0
20141102 173017897,0.987660,0.987830,0
20141102 173018147,0.987700,0.987870,0
20141102 173018397,0.987720,0.987890,0
20141102 173020147,0.987740,0.987900,0
20141102 173020397,0.987740,0.987910,0
20141102 173020647,0.987710,0.987880,0
20141102 173023147,0.987760,0.987920,0
20141102 173029897,0.987740,0.987910,0
20141102 173030397,0.987760,0.987930,0
20141102 173030897,0.987750,0.987920,0
20141102 173031397,0.987790,0.987950,0
20141102 173031647,0.987730,0.987890,0
20141102 173032397,0.987710,0.987870,0
20141102 173035647,0.987730,0.987900,0
20141102 173050647,0.987750,0.987920,0
20141102 173050897,0.987790,0.987960,0
20141102 173051147,0.987860,0.988040,0
20141102 173055897,0.987840,0.988010,0
20141102 173056147,0.987860,0.988010,0
20141102 173056397,0.987840,0.988010,0
20141102 173056647,0.987860,0.988010,0
20141102 173058397,0.987840,0.988010,0
20141102 173103897,0.987860,0.988010,0
20141102 173105647,0.987840,0.988010,0
20141102 173109147,0.987860,0.988010,0
20141102 173117647,0.987850,0.988010,0
20141102 173126897,0.987830,0.988000,0
20141102 173128147,0.987800,0.987960,0
20141102 173128397,0.987770,0.987940,0
20141102 173135397,0.987760,0.987920,0
20141102 173135647,0.987770,0.987920,0
20141102 173146397,0.987770,0.987940,0
20141102 173151397,0.987840,0.988040,0
20141102 173151647,0.987870,0.988040,0
20141102 173153397,0.987910,0.988060,0
20141102 173156897,0.987910,0.988050,0
20141102 173157897,0.987910,0.988060,0
20141102 173206647,0.987880,0.988060,0
20141102 173214147,0.987860,0.988040,0
20141102 173215647,0.987900,0.988040,0
20141102 173216147,0.987850,0.988040,0
20141102 173221897,0.987840,0.987930,0
20141102 173222147,0.987810,0.987940,0
20141102 173222397,0.987810,0.987980,0
20141102 173222647,0.987840,0.987990,0
20141102 173222897,0.987840,0.988000,0
20141102 173223147,0.987840,0.987970,0
20141102 173230647,0.987840,0.988010,0
20141102 173233647,0.987840,0.987920,0
20141102 173234397,0.987820,0.987850,0
20141102 173234647,0.987820,0.987830,0
20141102 173234897,0.987820,0.987840,0
20141102 173239397,0.987820,0.988090,0
20141102 173243897,0.987820,0.988060,0
20141102 173253397,0.987730,0.987810,0
20141102 173253897,0.987820,0.988060,0
20141102 173256397,0.987820,0.988030,0
20141102 173256647,0.987820,0.988050,0
20141102 173258397,0.987820,0.988030,0
20141102 173258647,0.987770,0.987800,0
20141102 173307397,0.987740,0.987820,0
20141102 173307647,0.987740,0.987770,0
20141102 173311397,0.987740,0.987750,0
20141102 173321147,0.987740,0.987770,0
20141102 173341397,0.987740,0.987750,0
20141102 173349397,0.987700,0.987750,0
20141102 173349647,0.987750,0.987760,0
20141102 173351397,0.987730,0.987750,0
20141102 173359397,0.987770,0.987820,0
20141102 173359647,0.987830,0.987990,0
20141102 173408147,0.987780,0.987940,0
20141102 173408397,0.987740,0.987750,0
20141102 173412897,0.987800,0.987960,0
20141102 173419147,0.987800,0.987810,0
20141102 173425647,0.987710,0.987810,0
20141102 173425897,0.987820,0.987840,0
20141102 173426147,0.987740,0.987780,0
20141102 173426397,0.987820,0.987990,0
20141102 173426647,0.987710,0.987810,0
20141102 173427397,0.987820,0.987990,0
20141102 173427897,0.987780,0.987800,0
20141102 173429397,0.987760,0.987800,0
20141102 173429647,0.987780,0.987800,0
20141102 173433147,0.987750,0.987800,0
20141102 173441397,0.987750,0.987830,0
20141102 173502397,0.987720,0.987830,0
20141102 173505147,0.987750,0.987830,0
20141102 173510647,0.987770,0.987870,0
20141102 173511397,0.987770,0.987900,0
20141102 173519397,0.987800,0.987920,0
20141102 173519647,0.987810,0.987920,0
20141102 173521147,0.987800,0.987920,0
20141102 173521397,0.987830,0.987920,0
20141102 173521647,0.987820,0.987920,0
20141102 173525147,0.987800,0.987920,0
20141102 173545147,0.987800,0.987940,0
20141102 173548647,0.987800,0.987970,0
20141102 173549897,0.987820,0.987970,0
20141102 173558147,0.987820,0.987940,0
20141102 173613147,0.987820,0.987960,0
20141102 173616397,0.987820,0.987980,0
20141102 173628897,0.987820,0.987940,0
20141102 173631397,0.987820,0.987920,0
20141102 173632397,0.987790,0.987920,0
20141102 173632647,0.987820,0.987920,0
20141102 173719897,0.987790,0.987910,0
20141102 173720147,0.987790,0.987880,0
20141102 173742147,0.987790,0.987940,0
20141102 173742397,0.987790,0.987930,0
20141102 173742647,0.987760,0.987910,0
20141102 173742897,0.987740,0.987900,0
20141102 173744647,0.987760,0.987910,0
20141102 173745147,0.987770,0.987920,0
20141102 173746397,0.987760,0.987920,0
20141102 173756397,0.987790,0.987920,0
20141102 173803397,0.987790,0.987930,0
20141102 173803897,0.987810,0.987930,0
20141102 173804147,0.987790,0.987930,0
20141102 173805397,0.987790,0.987890,0
20141102 173820397,0.987790,0.987940,0
20141102 173821397,0.987790,0.987900,0
20141102 173821647,0.987790,0.987940,0
20141102 173831397,0.987790,0.987920,0
20141102 173835397,0.987790,0.987890,0
20141102 173835647,0.987790,0.987910,0
20141102 173836397,0.987790,0.987880,0
20141102 173840397,0.987790,0.987930,0
20141102 173840647,0.987790,0.987950,0
20141102 173843397,0.987790,0.987890,0
20141102 173843897,0.987790,0.987900,0
20141102 173858397,0.987790,0.987940,0
20141102 173902397,0.987790,0.987910,0
20141102 173904647,0.987820,0.987910,0
20141102 173904897,0.987790,0.987910,0
20141102 173906397,0.987790,0.987880,0
20141102 173907897,0.987790,0.987940,0
20141102 173909397,0.987790,0.987900,0
20141102 173917397,0.987790,0.987930,0
20141102 173917647,0.987790,0.987940,0
20141102 173917897,0.987790,0.987890,0
20141102 173918147,0.987790,0.987940,0
20141102 173918397,0.987790,0.987890,0
20141102 173918897,0.987790,0.987940,0
20141102 173919397,0.987790,0.987890,0
20141102 173919647,0.987790,0.987940,0
20141102 173919897,0.987790,0.987890,0
20141102 173921147,0.987790,0.987940,0
20141102 173921397,0.987790,0.987900,0
20141102 173921897,0.987790,0.987880,0
20141102 173934397,0.987790,0.987860,0
20141102 173936147,0.987790,0.987910,0
20141102 173939397,0.987790,0.987860,0
20141102 173954397,0.987790,0.987920,0
20141102 173957147,0.987790,0.987880,0
20141102 174005647,0.987790,0.987860,0
20141102 174015897,0.987790,0.987900,0
20141102 174016147,0.987800,0.987950,0
20141102 174016397,0.987820,0.987950,0
20141102 174017147,0.987790,0.987950,0
20141102 174018147,0.987790,0.987910,0
20141102 174018647,0.987790,0.987930,0
20141102 174027147,0.987790,0.987920,0
20141102 174027397,0.987680,0.987790,0
20141102 174027647,0.987630,0.987770,0
20141102 174027897,0.987640,0.987770,0
20141102 174028647,0.987600,0.987770,0
20141102 174029147,0.987640,0.987770,0
20141102 174034397,0.987650,0.987810,0
20141102 174036893,0.987720,0.987810,0
20141102 174038143,0.987720,0.987820,0
20141102 174040393,0.987660,0.987820,0
20141102 174041143,0.987730,0.987820,0
20141102 174044143,0.987660,0.987820,0
20141102 174046143,0.987650,0.987810,0
20141102 174051643,0.987640,0.987780,0
20141102 174058643,0.987650,0.987780,0
20141102 174059893,0.987630,0.987780,0
20141102 174100143,0.987630,0.987760,0
20141102 174105393,0.987640,0.987780,0
20141102 174106893,0.987630,0.987760,0
20141102 174107393,0.987630,0.987720,0
20141102 174107893,0.987610,0.987720,0
20141102 174108393,0.987610,0.987730,0
20141102 174110143,0.987610,0.987720,0
20141102 174111393,0.987650,0.987780,0
20141102 174111643,0.987610,0.987740,0
20141102 174113893,0.987610,0.987730,0
20141102 174119393,0.987620,0.987780,0
20141102 174119643,0.987630,0.987750,0
20141102 174121893,0.987630,0.987740,0
20141102 174122143,0.987610,0.987770,0
20141102 174147143,0.987610,0.987780,0
20141102 174151643,0.987610,0.987770,0
20141102 174152143,0.987640,0.987770,0
20141102 174153643,0.987640,0.987780,0
20141102 174220643,0.987670,0.987780,0
20141102 174227393,0.987690,0.987780,0
20141102 174244143,0.987650,0.987780,0
20141102 174250643,0.987660,0.987780,0
20141102 174318893,0.987730,0.987780,0
20141102 174331393,0.987660,0.987780,0
20141102 174355143,0.987660,0.987830,0
20141102 174402893,0.987710,0.987830,0
20141102 174407143,0.987710,0.987820,0
20141102 174407393,0.987820,0.988000,0
20141102 174407643,0.987850,0.988040,0
20141102 174407893,0.987890,0.988040,0
20141102 174409393,0.987870,0.988050,0
20141102 174409643,0.987850,0.988000,0
20141102 174410643,0.987880,0.988050,0
20141102 174410893,0.987850,0.988030,0
20141102 174411393,0.987890,0.988030,0
20141102 174411893,0.987890,0.988050,0
20141102 174412143,0.987890,0.988030,0
20141102 174412643,0.987850,0.988030,0
20141102 174415643,0.987920,0.988030,0
20141102 174415893,0.987860,0.988030,0
20141102 174417143,0.987850,0.988030,0
20141102 174420393,0.987760,0.987950,0
20141102 174421143,0.987730,0.987910,0
20141102 174422893,0.987740,0.987920,0
20141102 174423143,0.987730,0.987910,0
20141102 174426143,0.987740,0.987920,0
20141102 174427893,0.987760,0.987950,0
20141102 174428143,0.987740,0.987920,0
20141102 174432143,0.987730,0.987910,0
20141102 174432393,0.987760,0.987940,0
20141102 174435393,0.987730,0.987910,0
20141102 174437160,0.987710,0.987890,0
20141102 174437393,0.987730,0.987900,0
20141102 174439143,0.987760,0.987940,0
20141102 174439393,0.987730,0.987910,0
20141102 174439643,0.987760,0.987970,0
20141102 174439893,0.987730,0.987910,0
20141102 174440893,0.987760,0.987970,0
20141102 174441143,0.987760,0.987950,0
20141102 174441893,0.987730,0.987910,0
20141102 174442143,0.987760,0.987950,0
20141102 174442393,0.987730,0.987910,0
20141102 174442643,0.987760,0.987960,0
20141102 174443143,0.987760,0.987950,0
20141102 174445893,0.987780,0.987950,0
20141102 174450893,0.987760,0.987840,0
20141102 174452143,0.987740,0.987840,0
20141102 174453143,0.987730,0.987840,0
20141102 174453393,0.987760,0.987840,0
20141102 174453893,0.987720,0.987840,0
20141102 174454393,0.987760,0.987840,0
20141102 174500393,0.987850,0.987870,0
20141102 174502143,0.987760,0.987870,0
20141102 174502643,0.987730,0.987870,0
20141102 174503643,0.987760,0.987870,0
20141102 174504393,0.987730,0.987870,0
20141102 174504893,0.987760,0.987870,0
20141102 174509643,0.987730,0.987870,0
20141102 174510643,0.987760,0.987870,0
20141102 174510893,0.987730,0.987870,0
20141102 174511143,0.987760,0.987870,0
20141102 174511393,0.987730,0.987870,0
20141102 174512643,0.987760,0.987870,0
20141102 174521393,0.987770,0.987890,0
20141102 174525393,0.987770,0.987970,0
20141102 174526643,0.987800,0.987980,0
20141102 174537143,0.987850,0.987980,0
20141102 174548893,0.987810,0.987980,0
20141102 174557143,0.987800,0.987970,0
20141102 174558143,0.987810,0.987980,0
20141102 174558393,0.987800,0.987970,0
20141102 174558643,0.987810,0.987980,0
20141102 174558893,0.987800,0.987970,0
20141102 174559393,0.987810,0.987980,0
20141102 174600143,0.987800,0.987970,0
20141102 174600393,0.987810,0.987980,0
20141102 174600643,0.987800,0.987970,0
20141102 174600893,0.987810,0.987980,0
20141102 174601143,0.987800,0.987970,0
20141102 174601643,0.987800,0.987980,0
20141102 174604643,0.987810,0.987980,0
20141102 174605393,0.987800,0.987980,0
20141102 174606393,0.987810,0.987980,0
20141102 174620893,0.987800,0.987970,0
20141102 174621393,0.987760,0.987930,0
20141102 174629643,0.987860,0.987930,0
20141102 174633893,0.987760,0.987930,0
20141102 174658393,0.987750,0.987920,0
20141102 174717143,0.987840,0.987920,0
20141102 174718893,0.987750,0.987920,0
20141102 174751643,0.987770,0.987950,0
20141102 174751893,0.987750,0.987920,0
20141102 174752143,0.987780,0.987950,0
20141102 174752643,0.987750,0.987900,0
20141102 174752893,0.987770,0.987950,0
20141102 174753393,0.987750,0.987920,0
20141102 174754143,0.987770,0.987950,0
20141102 174755143,0.987750,0.987920,0
20141102 174755393,0.987770,0.987950,0
20141102 174755643,0.987750,0.987920,0
20141102 174757643,0.987840,0.987900,0
20141102 174803893,0.987840,0.987920,0
20141102 174808893,0.987750,0.987920,0
20141102 174816893,0.987750,0.987880,0
20141102 174817643,0.987750,0.987900,0
20141102 174822893,0.987750,0.987890,0
20141102 174824143,0.987750,0.987900,0
20141102 174825390,0.987700,0.987870,0
20141102 174825890,0.987730,0.987900,0
20141102 174826390,0.987700,0.987870,0
20141102 174832390,0.987730,0.987900,0
20141102 174832890,0.987690,0.987870,0
20141102 174841390,0.987830,0.987870,0
20141102 174857140,0.987690,0.987870,0
20141102 174905390,0.987720,0.987900,0
20141102 174905640,0.987700,0.987870,0
20141102 174905890,0.987700,0.987880,0
20141102 174909890,0.987730,0.987900,0
20141102 174911890,0.987700,0.987870,0
20141102 174935890,0.987830,0.987870,0
20141102 174943390,0.987700,0.987870,0
20141102 174953390,0.987730,0.987890,0
20141102 174955640,0.987700,0.987860,0
20141102 174956640,0.987730,0.987890,0
20141102 174957640,0.987700,0.987860,0
20141102 174958390,0.987730,0.987890,0
20141102 175002390,0.987750,0.987910,0
20141102 175021640,0.987840,0.987910,0
20141102 175024140,0.987840,0.987880,0
20141102 175026890,0.987850,0.987880,0
20141102 175028640,0.987710,0.987880,0
20141102 175036890,0.987740,0.987900,0
20141102 175038390,0.987710,0.987870,0
20141102 175039390,0.987750,0.987910,0
20141102 175039640,0.987740,0.987900,0
20141102 175041140,0.987720,0.987880,0
20141102 175042640,0.987690,0.987860,0
20141102 175042890,0.987740,0.987900,0
20141102 175043140,0.987690,0.987860,0
20141102 175043640,0.987710,0.987870,0
20141102 175109140,0.987840,0.987870,0
20141102 175117890,0.987710,0.987870,0
20141102 175130390,0.987850,0.987860,0
20141102 175130640,0.987850,0.987930,0
20141102 175135140,0.987750,0.987870,0
20141102 175137890,0.987750,0.987880,0
20141102 175143140,0.987750,0.987870,0
20141102 175145890,0.987750,0.987890,0
20141102 175152390,0.987850,0.987950,0
20141102 175152640,0.987850,0.987960,0
20141102 175155390,0.987850,0.987900,0
20141102 175155640,0.987850,0.987880,0
20141102 175156390,0.987850,0.987900,0
20141102 175202140,0.987840,0.987900,0
20141102 175207390,0.987750,0.987900,0
20141102 175209890,0.987750,0.987880,0
20141102 175210140,0.987720,0.987850,0
20141102 175216390,0.987720,0.987860,0
20141102 175241140,0.987840,0.987860,0
20141102 175243640,0.987840,0.987880,0
20141102 175243890,0.987840,0.987860,0
20141102 175244390,0.987840,0.987880,0
20141102 175252390,0.987840,0.987860,0
20141102 175252640,0.987720,0.987880,0
20141102 175306390,0.987720,0.987850,0
20141102 175306640,0.987720,0.987880,0
20141102 175329140,0.987730,0.987910,0
